site_code,site_name,longitude,latitude,trap_type,collection_date,disease_week,species,count,season,urban_cat
24,Blackhawk,-112.016928,40.806671,CO2,2025-07-08,28,Culex tarsalis,1068,mid,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-07-10,28,Culex tarsalis,305,mid,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-07-15,29,Culex tarsalis,3213,mid,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-07-17,29,Culex tarsalis,2585,mid,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-07-22,30,Culex tarsalis,30,mid,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-07-24,30,Culex tarsalis,1513,mid,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-07-29,31,Culex tarsalis,2152,mid,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-07-29,31,Culex tarsalis,2152,mid,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-07-31,31,Culex tarsalis,1119,mid,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-08-05,32,Culex tarsalis,2280,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-08-07,32,Culex tarsalis,1209,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-08-12,33,Culex tarsalis,815,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-08-14,33,Culex tarsalis,2224,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-08-19,34,Culex tarsalis,47,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-08-21,34,Culex tarsalis,2313,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-08-26,35,Culex tarsalis,2751,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-09-03,36,Culex tarsalis,2509,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-09-05,36,Culex tarsalis,4006,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-09-09,37,Culex tarsalis,1498,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-09-11,37,Culex tarsalis,3926,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-09-16,38,Culex tarsalis,86,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-09-18,38,Culex tarsalis,479,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-09-23,39,Culex tarsalis,20,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-09-25,39,Culex tarsalis,39,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-09-30,40,Culex tarsalis,11,late,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-04-11,15,Culex tarsalis,7,early,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-05-08,19,Culex tarsalis,5,early,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-05-21,21,Culex tarsalis,15,early,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-05-23,21,Culex tarsalis,58,early,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-05-28,22,Culex tarsalis,125,early,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-05-30,22,Culex tarsalis,249,early,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-06-03,23,Culex tarsalis,4,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-06-05,23,Culex tarsalis,67,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-06-10,24,Culex tarsalis,489,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-06-12,24,Culex tarsalis,474,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-06-18,25,Culex tarsalis,287,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-06-24,26,Culex tarsalis,430,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-06-26,26,Culex tarsalis,505,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-07-01,27,Culex tarsalis,1979,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-07-03,27,Culex tarsalis,298,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-07-08,28,Culex tarsalis,976,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-07-10,28,Culex tarsalis,34,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-07-15,29,Culex tarsalis,1893,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-07-17,29,Culex tarsalis,5,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-07-24,30,Culex tarsalis,1098,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-07-29,31,Culex tarsalis,254,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-07-29,31,Culex tarsalis,254,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-07-31,31,Culex tarsalis,740,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-08-05,32,Culex tarsalis,1847,late,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-08-07,32,Culex tarsalis,509,late,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-08-12,33,Culex tarsalis,1325,late,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-08-14,33,Culex tarsalis,1289,late,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-08-19,34,Culex tarsalis,491,late,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-08-21,34,Culex tarsalis,20,late,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-08-26,35,Culex tarsalis,2849,late,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-09-03,36,Culex tarsalis,519,late,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-09-05,36,Culex tarsalis,701,late,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-09-09,37,Culex tarsalis,382,late,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-09-11,37,Culex tarsalis,301,late,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-09-16,38,Culex tarsalis,454,late,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-09-18,38,Culex tarsalis,64,late,rural
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-08-14,33,Culex tarsalis,NA,late,urban
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-09-18,38,Culex tarsalis,NA,late,urban
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-04-11,15,Culex tarsalis,18,early,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-04-16,16,Culex tarsalis,9,early,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-04-23,17,Culex tarsalis,8,early,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-05-02,18,Culex tarsalis,3,early,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-05-08,19,Culex tarsalis,4,early,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-05-15,20,Culex tarsalis,8,early,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-05-21,21,Culex tarsalis,29,early,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-05-23,21,Culex tarsalis,23,early,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-05-28,22,Culex tarsalis,625,early,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-05-30,22,Culex tarsalis,134,early,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-06-03,23,Culex tarsalis,252,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-06-05,23,Culex tarsalis,293,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-06-10,24,Culex tarsalis,35,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-06-12,24,Culex tarsalis,502,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-06-18,25,Culex tarsalis,1364,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-06-24,26,Culex tarsalis,1186,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-06-26,26,Culex tarsalis,1489,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-01,27,Culex tarsalis,783,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-03,27,Culex tarsalis,614,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-08,28,Culex tarsalis,1161,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-10,28,Culex tarsalis,122,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-15,29,Culex tarsalis,4340,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-17,29,Culex tarsalis,808,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-22,30,Culex tarsalis,2,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-24,30,Culex tarsalis,69,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-29,31,Culex tarsalis,142,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-29,31,Culex tarsalis,142,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-31,31,Culex tarsalis,754,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-08-05,32,Culex tarsalis,44,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-08-07,32,Culex tarsalis,186,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-08-12,33,Culex tarsalis,1875,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-08-14,33,Culex tarsalis,814,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-08-19,34,Culex tarsalis,1069,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-08-21,34,Culex tarsalis,2366,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-08-26,35,Culex tarsalis,105,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-09-03,36,Culex tarsalis,4518,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-09-09,37,Culex tarsalis,1027,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-09-11,37,Culex tarsalis,163,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-09-16,38,Culex tarsalis,257,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-09-18,38,Culex tarsalis,327,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-09-23,39,Culex tarsalis,48,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-09-25,39,Culex tarsalis,39,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-09-30,40,Culex tarsalis,8,late,peri
211,Downington Ave,-111.857223,40.730895,CO2,2025-05-13,20,Culex tarsalis,3,early,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-05-21,21,Culex tarsalis,12,early,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-05-28,22,Culex tarsalis,3,early,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-06-03,23,Culex tarsalis,35,mid,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-06-10,24,Culex tarsalis,8,mid,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-06-24,26,Culex tarsalis,145,mid,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-07-01,27,Culex tarsalis,6,mid,urban
211,Downington Ave,-111.857223,40.730895,GRVD,2025-07-01,27,Culex tarsalis,1,mid,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-07-08,28,Culex tarsalis,142,mid,urban
211,Downington Ave,-111.857223,40.730895,GRVD,2025-07-08,28,Culex tarsalis,2,mid,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-07-15,29,Culex tarsalis,224,mid,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-07-24,30,Culex tarsalis,30,mid,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-07-29,31,Culex tarsalis,6,mid,urban
211,Downington Ave,-111.857223,40.730895,GRVD,2025-07-29,31,Culex tarsalis,NA,mid,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-08-05,32,Culex tarsalis,105,late,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-08-12,33,Culex tarsalis,322,late,urban
211,Downington Ave,-111.857223,40.730895,GRVD,2025-08-12,33,Culex tarsalis,NA,late,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-08-19,34,Culex tarsalis,8,late,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-08-26,35,Culex tarsalis,83,late,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-09-03,36,Culex tarsalis,93,late,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-09-09,37,Culex tarsalis,26,late,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-09-16,38,Culex tarsalis,20,late,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-09-23,39,Culex tarsalis,2,late,urban
211,Downington Ave,-111.857223,40.730895,CO2,2025-09-30,40,Culex tarsalis,1,late,urban
211,Downington Ave,-111.857223,40.730895,GRVD,2025-09-30,40,Culex tarsalis,3,late,urban
9,Drechsel,-111.970167,40.841775,CO2,2025-04-11,15,Culex tarsalis,6,early,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-04-16,16,Culex tarsalis,5,early,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-04-23,17,Culex tarsalis,7,early,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-05-02,18,Culex tarsalis,2,early,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-05-08,19,Culex tarsalis,104,early,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-05-13,20,Culex tarsalis,9,early,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-05-15,20,Culex tarsalis,21,early,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-05-21,21,Culex tarsalis,130,early,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-05-23,21,Culex tarsalis,58,early,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-05-28,22,Culex tarsalis,270,early,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-05-30,22,Culex tarsalis,595,early,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-06-03,23,Culex tarsalis,129,mid,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-06-05,23,Culex tarsalis,7,mid,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-06-10,24,Culex tarsalis,660,mid,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-06-12,24,Culex tarsalis,1894,mid,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-06-18,25,Culex tarsalis,987,mid,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-06-24,26,Culex tarsalis,3870,mid,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-06-26,26,Culex tarsalis,1077,mid,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-07-01,27,Culex tarsalis,1145,mid,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-07-03,27,Culex tarsalis,2018,mid,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-07-08,28,Culex tarsalis,773,mid,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-07-10,28,Culex tarsalis,2379,mid,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-07-15,29,Culex tarsalis,5363,mid,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-07-17,29,Culex tarsalis,2824,mid,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-07-22,30,Culex tarsalis,122,mid,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-07-24,30,Culex tarsalis,285,mid,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-07-29,31,Culex tarsalis,714,mid,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-07-29,31,Culex tarsalis,714,mid,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-07-31,31,Culex tarsalis,1949,mid,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-08-05,32,Culex tarsalis,3317,late,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-08-07,32,Culex tarsalis,2422,late,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-08-12,33,Culex tarsalis,2668,late,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-08-14,33,Culex tarsalis,2750,late,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-08-19,34,Culex tarsalis,927,late,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-08-21,34,Culex tarsalis,5305,late,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-08-26,35,Culex tarsalis,5128,late,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-09-03,36,Culex tarsalis,84,late,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-09-05,36,Culex tarsalis,1647,late,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-09-09,37,Culex tarsalis,579,late,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-09-11,37,Culex tarsalis,34,late,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-09-16,38,Culex tarsalis,614,late,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-09-18,38,Culex tarsalis,381,late,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-09-23,39,Culex tarsalis,13,late,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-09-25,39,Culex tarsalis,165,late,rural
9,Drechsel,-111.970167,40.841775,CO2,2025-09-30,40,Culex tarsalis,37,late,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-04-16,16,Culex tarsalis,3,early,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-05-02,18,Culex tarsalis,5,early,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-05-08,19,Culex tarsalis,15,early,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-05-21,21,Culex tarsalis,2,early,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-05-23,21,Culex tarsalis,60,early,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-05-28,22,Culex tarsalis,627,early,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-05-30,22,Culex tarsalis,770,early,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-06-03,23,Culex tarsalis,41,mid,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-06-05,23,Culex tarsalis,251,mid,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-06-12,24,Culex tarsalis,229,mid,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-06-18,25,Culex tarsalis,3700,mid,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-06-24,26,Culex tarsalis,1504,mid,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-06-26,26,Culex tarsalis,676,mid,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-07-01,27,Culex tarsalis,3376,mid,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-07-03,27,Culex tarsalis,2139,mid,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-07-08,28,Culex tarsalis,3973,mid,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-07-10,28,Culex tarsalis,3712,mid,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-07-15,29,Culex tarsalis,3575,mid,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-07-17,29,Culex tarsalis,2660,mid,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-07-24,30,Culex tarsalis,3778,mid,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-07-29,31,Culex tarsalis,438,mid,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-07-29,31,Culex tarsalis,438,mid,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-07-31,31,Culex tarsalis,1229,mid,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-08-05,32,Culex tarsalis,1903,late,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-08-07,32,Culex tarsalis,888,late,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-08-12,33,Culex tarsalis,1811,late,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-08-14,33,Culex tarsalis,1470,late,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-08-19,34,Culex tarsalis,933,late,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-08-21,34,Culex tarsalis,2735,late,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-08-26,35,Culex tarsalis,3611,late,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-09-09,37,Culex tarsalis,28,late,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-09-11,37,Culex tarsalis,601,late,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-09-16,38,Culex tarsalis,4,late,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-09-18,38,Culex tarsalis,64,late,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-09-23,39,Culex tarsalis,12,late,rural
62,Elephant Island,-112.049517,40.852033,CO2,2025-09-25,39,Culex tarsalis,91,late,rural
32,Fair Park,-111.920029,40.772369,CO2,2025-04-11,15,Culex tarsalis,50,early,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-04-16,16,Culex tarsalis,14,early,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-04-23,17,Culex tarsalis,8,early,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-05-02,18,Culex tarsalis,5,early,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-05-08,19,Culex tarsalis,5,early,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-05-21,21,Culex tarsalis,8,early,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-05-23,21,Culex tarsalis,9,early,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-05-28,22,Culex tarsalis,28,early,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-05-30,22,Culex tarsalis,14,early,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-06-03,23,Culex tarsalis,3,mid,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-06-05,23,Culex tarsalis,3,mid,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-06-10,24,Culex tarsalis,14,mid,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-06-12,24,Culex tarsalis,24,mid,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-06-18,25,Culex tarsalis,24,mid,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-06-24,26,Culex tarsalis,33,mid,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-06-26,26,Culex tarsalis,15,mid,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-07-01,27,Culex tarsalis,4,mid,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-07-03,27,Culex tarsalis,2,mid,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-07-08,28,Culex tarsalis,15,mid,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-07-10,28,Culex tarsalis,16,mid,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-07-15,29,Culex tarsalis,66,mid,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-07-17,29,Culex tarsalis,23,mid,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-07-22,30,Culex tarsalis,1,mid,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-07-24,30,Culex tarsalis,4,mid,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-07-29,31,Culex tarsalis,9,mid,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-07-29,31,Culex tarsalis,9,mid,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-07-31,31,Culex tarsalis,8,mid,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-08-05,32,Culex tarsalis,29,late,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-08-07,32,Culex tarsalis,13,late,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-08-12,33,Culex tarsalis,65,late,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-08-14,33,Culex tarsalis,32,late,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-08-19,34,Culex tarsalis,1,late,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-08-21,34,Culex tarsalis,3,late,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-08-26,35,Culex tarsalis,86,late,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-09-03,36,Culex tarsalis,27,late,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-09-09,37,Culex tarsalis,23,late,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-09-11,37,Culex tarsalis,2,late,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-09-16,38,Culex tarsalis,20,late,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-09-18,38,Culex tarsalis,6,late,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-09-25,39,Culex tarsalis,2,late,urban
32,Fair Park,-111.920029,40.772369,CO2,2025-09-30,40,Culex tarsalis,2,late,urban
212,Fire Station 1,-111.876123,40.764295,GRVD,2025-06-12,24,Culex tarsalis,1,mid,urban
212,Fire Station 1,-111.876123,40.764295,GRVD,2025-06-20,25,Culex tarsalis,1,mid,urban
212,Fire Station 1,-111.876123,40.764295,GRVD,2025-06-26,26,Culex tarsalis,2,mid,urban
212,Fire Station 1,-111.876123,40.764295,GRVD,2025-07-03,27,Culex tarsalis,2,mid,urban
212,Fire Station 1,-111.876123,40.764295,GRVD,2025-07-17,29,Culex tarsalis,3,mid,urban
212,Fire Station 1,-111.876123,40.764295,GRVD,2025-07-22,30,Culex tarsalis,1,mid,urban
212,Fire Station 1,-111.876123,40.764295,GRVD,2025-08-07,32,Culex tarsalis,1,late,urban
212,Fire Station 1,-111.876123,40.764295,GRVD,2025-08-21,34,Culex tarsalis,NA,late,urban
212,Fire Station 1,-111.876123,40.764295,GRVD,2025-08-21,34,Culex tarsalis,NA,late,urban
212,Fire Station 1,-111.876123,40.764295,GRVD,2025-08-28,35,Culex tarsalis,1,late,urban
212,Fire Station 1,-111.876123,40.764295,GRVD,2025-09-11,37,Culex tarsalis,NA,late,urban
212,Fire Station 1,-111.876123,40.764295,GRVD,2025-09-18,38,Culex tarsalis,2,late,urban
212,Fire Station 1,-111.876123,40.764295,GRVD,2025-09-25,39,Culex tarsalis,NA,late,urban
218,Fire Station 13,-111.822666,40.723648,CO2,2025-05-30,22,Culex tarsalis,2,early,urban
218,Fire Station 13,-111.822666,40.723648,CO2,2025-06-05,23,Culex tarsalis,4,mid,urban
218,Fire Station 13,-111.822666,40.723648,CO2,2025-06-12,24,Culex tarsalis,14,mid,urban
218,Fire Station 13,-111.822666,40.723648,CO2,2025-06-20,25,Culex tarsalis,2,mid,urban
218,Fire Station 13,-111.822666,40.723648,CO2,2025-06-26,26,Culex tarsalis,13,mid,urban
218,Fire Station 13,-111.822666,40.723648,CO2,2025-07-03,27,Culex tarsalis,3,mid,urban
218,Fire Station 13,-111.822666,40.723648,CO2,2025-07-10,28,Culex tarsalis,2,mid,urban
218,Fire Station 13,-111.822666,40.723648,GRVD,2025-07-10,28,Culex tarsalis,NA,mid,urban
218,Fire Station 13,-111.822666,40.723648,CO2,2025-07-17,29,Culex tarsalis,5,mid,urban
218,Fire Station 13,-111.822666,40.723648,CO2,2025-07-31,31,Culex tarsalis,1,mid,urban
218,Fire Station 13,-111.822666,40.723648,CO2,2025-08-07,32,Culex tarsalis,3,late,urban
218,Fire Station 13,-111.822666,40.723648,CO2,2025-08-28,35,Culex tarsalis,3,late,urban
218,Fire Station 13,-111.822666,40.723648,CO2,2025-09-18,38,Culex tarsalis,6,late,urban
